"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CRMT","America&#39;s Car-Mart, Inc.","85.65","$566.94M","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/crmt",
"ABCB","Ameris Bancorp","23.65","$1.64B","1994","Finance","Major Banks","https://old.nasdaq.com/symbol/abcb",
"AMSF","AMERISAFE, Inc.","59.98","$1.16B","2005","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/amsf",
"ASRV","AmeriServ Financial Inc.","3.04","$51.81M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrv",
"ASRVP","AmeriServ Financial Inc.","28.2","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/asrvp",
"ATLO","Ames National Corporation","19.58","$178.62M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/atlo",
"AMGN","Amgen Inc.","235.11","$138.3B","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","15.69","$4.04B","2007","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fold",
"AMKR","Amkor Technology, Inc.","12.18","$2.94B","1998","Technology","Semiconductors","https://old.nasdaq.com/symbol/amkr",
"AMPH","Amphastar Pharmaceuticals, Inc.","21.85","$1.01B","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amph",
"IBUY","Amplify Online Retail ETF","70.12","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ibuy",
"AMHC","Amplitude Healthcare Acquisition Corporation","9.95","$124.38M","1991","Finance","Business Services","https://old.nasdaq.com/symbol/amhc",
"AMHCU","Amplitude Healthcare Acquisition Corporation","10.2","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/amhcu",
"AMHCW","Amplitude Healthcare Acquisition Corporation","0.86","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/amhcw",
"ASYS","Amtech Systems, Inc.","4.85","$68.13M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asys",
"AMRS","Amyris, Inc.","4.04","$790.5M","2010","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/amrs",
"ADI","Analog Devices, Inc.","120.1","$44.25B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/adi",
"ANAB","AnaptysBio, Inc.","24","$654.65M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anab",
"AVXL","Anavex Life Sciences Corp.","5.2","$305.06M","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/avxl",
"ANCN","Anchiano Therapeutics Ltd.","1.54","$11.43M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ancn",
"ANDA","Andina Acquisition Corp. III","10.24","$142.28M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/anda",
"ANDAR","Andina Acquisition Corp. III","0.26","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andar",
"ANDAU","Andina Acquisition Corp. III","10.85","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andau",
"ANDAW","Andina Acquisition Corp. III","0.3385","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/andaw",
"ANGI","ANGI Homeservices Inc.","12.425","$6.14B","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/angi",
"ANGO","AngioDynamics, Inc.","9.78","$368.65M","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/ango",
"ANIP","ANI Pharmaceuticals, Inc.","31.49","$388.61M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anip",
"ANIK","Anika Therapeutics Inc.","34.3","$487.14M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/anik",
"ANIX","Anixa Biosciences, Inc.","2.5","$57.44M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/anix",
"ANPC","AnPac Bio-Medical Science Co., Ltd.","6.2695","$70.23M","2020","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/anpc",
"ANSS","ANSYS, Inc.","287.19","$24.58B","1996","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/anss",
"ATRS","Antares Pharma, Inc.","2.86","$473.5M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/atrs",
"ATEX","Anterix Inc.","49.76","$856.21M","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atex",
"APA","Apache Corporation","13.66","$5.16B","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/apa",
"APLS","Apellis Pharmaceuticals, Inc.","31.4","$2.37B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apls",
"APEX","Apex Global Brands Inc.","0.63","$3.51M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/apex",
"APXT","Apex Technology Acquisition Corporation","10.24","$456.29M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxt",
"APXTU","Apex Technology Acquisition Corporation","11","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtu",
"APXTW","Apex Technology Acquisition Corporation","1.49","n/a","2019","Finance","Business Services","https://old.nasdaq.com/symbol/apxtw",
"APHA","Aphria Inc.","4.23","$1.13B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/apha",
"APOG","Apogee Enterprises, Inc.","22.47","$591.42M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/apog",
"APEN","Apollo Endosurgery, Inc.","1.6497","$34.86M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apen",
"AINV","Apollo Investment Corporation","9.59","$625.84M","2004","n/a","n/a","https://old.nasdaq.com/symbol/ainv",
"AMEH","Apollo Medical Holdings, Inc.","16.31","$580.66M","n/a","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/ameh",
"APPF","AppFolio, Inc.","161.23","$5.52B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appf",
"APPN","Appian Corporation","50.39","$3.42B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/appn",
"AAPL","Apple Inc.","364.84","$1581.34B","1980","Technology","Computer Manufacturing","https://old.nasdaq.com/symbol/aapl",
"APDN","Applied DNA Sciences, Inc.","9.28","$43.41M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/apdn",
"AGTC","Applied Genetic Technologies Corporation","6.9","$177.78M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/agtc",
"AMAT","Applied Materials, Inc.","59.98","$54.97B","1972","Technology","Semiconductors","https://old.nasdaq.com/symbol/amat",
"AMTI","Applied Molecular Transport Inc.","28","$953.42M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/amti",
"AAOI","Applied Optoelectronics, Inc.","9.38","$190.78M","2013","Technology","Semiconductors","https://old.nasdaq.com/symbol/aaoi",
"APLT","Applied Therapeutics, Inc.","37.74","$835.06M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aplt",
"APRE","Aprea Therapeutics, Inc.","39.3","$827.46M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apre",
"APVO","Aptevo Therapeutics Inc.","8.96","$28.97M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apvo",
"APTX","Aptinyx Inc.","4.25","$194.04M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aptx",
"APM","Aptorum Group Limited","3.41","$103.62M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/apm",
"APTO","Aptose Biosciences, Inc.","6.63","$505.69M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/apto",
"APYX","Apyx Medical Corporation","5.54","$189.38M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/apyx",
"AQMS","Aqua Metals, Inc.","1.17","$70.52M","2015","Basic Industries","Metal Fabrications","https://old.nasdaq.com/symbol/aqms",
"AQB","AquaBounty Technologies, Inc.","3.2","$102.67M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aqb",
"AQST","Aquestive Therapeutics, Inc.","5.34","$179.33M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/aqst",
"ARAV","Aravive, Inc.","14.81","$236.2M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arav",
"ABUS","Arbutus Biopharma Corporation","2.1","$144.82M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/abus",
"ABIO","ARCA biopharma, Inc.","7","$13.59M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/abio",
"RKDA","Arcadia Biosciences, Inc.","4.11","$41.29M","2015","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/rkda",
"ARCB","ArcBest Corporation","24.44","$617.41M","n/a","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/arcb",
"ACGL","Arch Capital Group Ltd.","28.88","$11.72B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acgl",
"ACGLO","Arch Capital Group Ltd.","24.825","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglo",
"ACGLP","Arch Capital Group Ltd.","24.3","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/acglp",
"FUV","Arcimoto, Inc.","4.43","$108.47M","2017","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/fuv",
"ARCE","Arco Platform Limited","43.99","$2.42B","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/arce",
"ARCT","Arcturus Therapeutics Holdings Inc.","49.91","$1.02B","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arct",
"ARQT","Arcutis Biotherapeutics, Inc.","32.71","$1.25B","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arqt",
"ARDX","Ardelyx, Inc.","6.92","$616.27M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","65.64","$3.72B","2000","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arna",
"ARCC","Ares Capital Corporation","14.27","$6.03B","2004","n/a","n/a","https://old.nasdaq.com/symbol/arcc",
"ARGX","argenx SE","228.91","$10.76B","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/argx",
"ARDS","Aridis Pharmaceuticals Inc.","6.6","$58.89M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ards",
"ARKR","Ark Restaurants Corp.","13.405","$46.93M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/arkr",
"DWCR","Arrow DWA Country Rotation ETF","24.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwcr",
"DWAT","Arrow DWA Tactical ETF","9.92","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dwat",
"AROW","Arrow Financial Corporation","28.36","$424.94M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/arow",
"ARWR","Arrowhead Pharmaceuticals, Inc.","42.23","$4.3B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arwr",
"ARTL","Artelo Biosciences, Inc.","1.34","$4.59M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artl",
"ARTLW","Artelo Biosciences, Inc.","0.14","n/a","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/artlw",
"ARTNA","Artesian Resources Corporation","35.2","$327.73M","n/a","Public Utilities","Water Supply","https://old.nasdaq.com/symbol/artna",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","2.35","$10.4M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/artw",
"ARVN","Arvinas, Inc.","33.48","$1.31B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/arvn",
"ARYBU","ARYA Sciences Acquisition Corp II","11.1","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/arybu",
"ARYA","ARYA Sciences Acquisition Corp.","15.87","$285.16M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/arya",
"ARYAU","ARYA Sciences Acquisition Corp.","18.9","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/aryau",
"ARYAW","ARYA Sciences Acquisition Corp.","5.38","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/aryaw",
"ASNA","Ascena Retail Group, Inc.","1.52","$15.18M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/asna",
"ASND","Ascendis Pharma A/S","151.72","$7.33B","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asnd",
"APWC","Asia Pacific Wire & Cable Corporation Limited","1.01","$13.96M","n/a","Basic Industries","Telecommunications Equipment","https://old.nasdaq.com/symbol/apwc",
"ASLN","ASLAN Pharmaceuticals Limited","2.1943","$83.36M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asln",
"ASML","ASML Holding N.V.","366.55","$156.03B","1995","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/asml",
"ASPU","Aspen Group Inc.","9.08","$197.87M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/aspu",
"AZPN","Aspen Technology, Inc.","102.74","$6.95B","1994","Technology","EDP Services","https://old.nasdaq.com/symbol/azpn",
"AWH","Aspira Women&#39;s Health Inc.","5","$500.94M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/awh",
"ASMB","Assembly Biosciences, Inc.","23.81","$779.12M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asmb",
"ASRT","Assertio Holdings, Inc.","0.8541","$90.03M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/asrt",
"ASFI","Asta Funding, Inc.","11.06","$72.64M","1995","Finance","Finance Companies","https://old.nasdaq.com/symbol/asfi",
"ASTE","Astec Industries, Inc.","45.28","$1.02B","1986","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/aste",
"ATRO","Astronics Corporation","10.08","$310.02M","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/atro",
"ALOT","AstroNova, Inc.","6.7","$47.55M","1983","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/alot",
"ASTC","Astrotech Corporation","2.9","$21.97M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","6.76","$106.44M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/asur",
"AACG","ATA Creativity Global","1.23","$39.04M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/aacg",
"ATRA","Atara Biotherapeutics, Inc.","14.02","$826.51M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/atra",
"ATNX","Athenex, Inc.","13.35","$1.09B","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/atnx",
"ATHX","Athersys, Inc.","2.88","$566.74M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/athx",
"ATIF","ATIF Holdings Limited","1.91","$89.8M","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atif",
"AAME","Atlantic American Corporation","1.875","$38.32M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/aame",
"ACBI","Atlantic Capital Bancshares, Inc.","11.66","$250.24M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/acbi",
"AUB","Atlantic Union Bankshares Corporation","22.89","$1.8B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/aub",
"AUBAP","Atlantic Union Bankshares Corporation","24.9","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/aubap",
"AY","Atlantica Sustainable Infrastructure plc","28.37","$2.88B","2014","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ay",
"ATLC","Atlanticus Holdings Corporation","13.3","$211.02M","1995","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/atlc",
"AAWW","Atlas Air Worldwide Holdings","39.95","$1.04B","n/a","Transportation","Transportation Services","https://old.nasdaq.com/symbol/aaww",
"AFH","Atlas Financial Holdings, Inc.","0.6798","$8.12M","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/afh",
"ATCX","Atlas Technical Consultants, Inc.","7.9","$45.56M","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atcx",
"ATCXW","Atlas Technical Consultants, Inc.","0.4101","n/a","2019","Consumer Services","Professional Services","https://old.nasdaq.com/symbol/atcxw",
"TEAM","Atlassian Corporation Plc","180.36","$44.27B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/team",
"ATNI","ATN International, Inc.","59","$942.88M","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/atni",
"ATOM","Atomera Incorporated","10.2","$202.06M","2016","Technology","Semiconductors","https://old.nasdaq.com/symbol/atom",
"ATOS","Atossa Therapeutics, Inc.","4.04","$37.2M","2012","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/atos",
